0.000674687,-0.33265,0.236402,3.09789,0.00671337,-2.90253,
0.000113903,-0.332015,0.237387,3.10256,-0.00167463,-3.09162,
7.01137e-05,-0.332058,0.23726,3.10795,-0.0031512,-2.80901,
-0.00035879,-0.341001,0.234155,-2.96887,-0.00496174,-2.91752,
